Species,Culmen_Length_mm,Culmen_Depth_mm,Flipper_Length_mm,Body_Mass_g,Island_Biscoe,Island_Dream,Island_Torgersen,Sex_FEMALE,Sex_MALE
Chinstrap,44.0,18.5,204.0,4253.0,False,True,False,False,True
Gentoo,42.9,16.0,207.5,5454.0,True,False,False,True,False
Chinstrap,48.9,20.0,179.8,3809.0,False,True,False,False,True
Adelie,35.1,18.0,180.9,3063.0,False,True,False,True,False
Gentoo,41.3,15.2,218.1,4502.0,True,False,False,True,False
Adelie,44.8,16.4,189.6,4205.0,False,False,True,False,True
Chinstrap,49.3,18.4,187.0,3595.0,False,True,False,False,True
Chinstrap,56.9,19.1,189.8,4201.0,False,True,False,True,False
Adelie,36.6,17.9,192.2,4139.0,True,False,False,True,False
Adelie,41.7,20.0,191.4,3321.0,False,True,False,False,True
Gentoo,48.5,14.1,217.3,4406.0,True,False,False,False,True
Adelie,37.7,17.7,202.0,3772.0,True,False,False,False,True
Adelie,43.9,17.9,186.9,3543.0,True,False,False,False,True
Chinstrap,46.0,19.3,191.8,3859.0,False,True,False,False,True
Gentoo,52.2,15.4,218.0,5877.0,True,False,False,True,False
Gentoo,54.7,14.3,214.9,5044.0,True,False,False,False,True
Chinstrap,46.1,17.3,199.0,3292.0,False,True,False,False,True
Adelie,34.0,18.5,192.4,4316.0,False,False,True,False,True
Adelie,41.0,17.8,199.2,3644.0,False,False,True,False,True
Adelie,40.9,18.3,186.4,4012.0,False,False,True,False,True
Gentoo,48.4,15.1,212.7,3997.0,True,False,False,False,True
Chinstrap,40.3,19.6,199.7,3229.0,False,True,False,False,True
Gentoo,48.4,14.1,223.2,5225.0,True,False,False,True,False
Adelie,35.8,18.8,186.2,2683.0,False,False,True,True,False
Adelie,44.0,17.0,189.3,3838.0,False,True,False,True,False
Adelie,44.0,19.9,187.2,3975.0,True,False,False,False,True
Gentoo,48.6,13.8,222.5,6323.0,True,False,False,True,False
Adelie,36.1,19.3,185.3,2856.0,True,False,False,False,True
Gentoo,44.0,16.5,219.8,5026.0,True,False,False,False,True
Chinstrap,45.2,19.3,204.4,4544.0,False,True,False,True,False
Gentoo,42.0,12.7,223.7,5029.0,True,False,False,False,True
Chinstrap,51.8,18.7,195.8,3716.0,False,True,False,False,True
Adelie,38.9,17.3,193.8,3907.0,True,False,False,False,True
Gentoo,51.2,16.1,222.6,5716.0,True,False,False,False,True
Chinstrap,55.8,19.5,193.0,3510.0,False,True,False,True,False
Gentoo,42.9,14.3,207.7,4964.0,True,False,False,True,False
Gentoo,45.7,15.3,211.1,4548.0,True,False,False,False,True
Adelie,36.0,17.0,181.1,2840.0,False,False,True,True,False
Gentoo,47.2,13.8,213.4,4296.0,True,False,False,True,False
Gentoo,44.2,14.5,228.9,4012.0,True,False,False,False,True
Adelie,36.5,17.1,183.1,3585.0,True,False,False,True,False
Chinstrap,47.9,17.6,192.8,4741.0,False,True,False,True,False
Gentoo,46.4,15.6,217.0,5648.0,True,False,False,False,True
Chinstrap,53.0,20.1,203.8,3602.0,False,True,False,False,True
Adelie,39.6,19.0,188.2,3480.0,False,True,False,True,False
Gentoo,45.7,13.6,221.5,5231.0,True,False,False,True,False
Chinstrap,49.3,17.9,194.2,3756.0,False,True,False,True,False
Adelie,30.4,17.1,188.4,3138.0,True,False,False,False,True
Adelie,33.9,18.6,190.0,4012.0,True,False,False,True,False
Chinstrap,46.4,18.9,201.7,2995.0,False,True,False,False,True
Adelie,44.0,17.6,185.4,3354.0,False,True,False,False,True
Adelie,39.9,17.5,202.4,3667.0,True,False,False,True,False
Adelie,38.0,18.2,187.5,4133.0,True,False,False,True,False
Adelie,44.0,19.8,191.2,3305.0,True,False,False,True,False
Gentoo,43.1,17.0,216.0,5302.0,True,False,False,False,True
Gentoo,47.3,15.2,217.2,5577.0,True,False,False,True,False
Adelie,38.5,18.3,194.6,3805.0,False,True,False,False,True
Adelie,33.7,19.1,190.4,3944.0,False,False,True,False,True
Gentoo,48.2,17.3,205.6,6398.0,True,False,False,True,False
Gentoo,44.0,15.1,214.5,5209.0,True,False,False,False,True
Adelie,39.1,15.7,189.9,4184.0,False,False,True,False,True
Adelie,37.5,17.2,187.7,3836.0,True,False,False,True,False
Adelie,36.1,18.8,196.5,4232.0,True,False,False,True,False
Chinstrap,50.0,18.0,199.6,3590.0,False,True,False,False,True
Chinstrap,47.4,16.2,200.9,3683.0,False,True,False,False,True
Adelie,36.8,17.4,201.7,4087.0,True,False,False,False,True
Chinstrap,50.1,19.2,189.5,3016.0,False,True,False,False,True
Adelie,44.0,17.5,185.0,3658.0,False,False,True,False,True
Chinstrap,52.7,20.2,202.9,3440.0,False,True,False,True,False
Gentoo,50.0,15.1,212.3,5131.0,True,False,False,True,False
Adelie,42.3,18.6,200.1,3211.0,False,True,False,False,True
Adelie,38.8,17.0,200.7,3355.0,True,False,False,True,False
Gentoo,44.2,13.6,211.0,5044.0,True,False,False,False,True
Gentoo,47.2,15.9,206.6,4424.0,True,False,False,False,True
Gentoo,44.0,15.3,210.9,5268.0,True,False,False,False,True
Adelie,39.8,19.7,194.3,4012.0,True,False,False,False,True
Gentoo,48.7,15.8,219.6,5010.0,True,False,False,False,True
Adelie,41.6,17.6,195.5,2656.0,False,False,True,False,True
Adelie,40.9,18.0,191.4,3970.0,False,True,False,True,False
Gentoo,48.6,15.4,218.0,5080.0,True,False,False,True,False
Adelie,35.6,18.2,180.5,3198.0,False,False,True,False,True
Adelie,36.0,17.2,190.2,3208.0,True,False,False,False,True
Chinstrap,53.1,18.0,192.2,3903.0,False,True,False,False,True
Adelie,37.3,16.9,190.2,3164.0,True,False,False,False,True
Chinstrap,45.5,20.7,192.9,3151.0,False,True,False,False,True
Chinstrap,50.7,18.3,188.9,4012.0,False,True,False,True,False
Gentoo,47.9,15.5,210.7,5209.0,True,False,False,False,True
Gentoo,50.6,14.1,221.2,5359.0,True,False,False,True,False
Adelie,39.5,19.2,187.5,3188.0,False,True,False,True,False
Adelie,37.4,16.8,197.4,3169.0,True,False,False,False,True
Gentoo,45.3,14.6,219.2,4708.0,True,False,False,False,True
Adelie,36.5,19.2,188.8,3301.0,False,True,False,False,True
Adelie,36.0,19.6,189.7,4007.0,False,True,False,True,False
Chinstrap,52.2,16.4,196.3,3342.0,False,True,False,True,False
Chinstrap,48.5,19.7,196.2,3781.0,False,True,False,False,True
Adelie,38.4,16.0,191.0,3419.0,True,False,False,True,False
Gentoo,45.3,15.9,211.5,4459.0,True,False,False,True,False
Adelie,40.8,17.6,197.1,4012.0,True,False,False,True,False
Gentoo,51.6,15.3,221.6,5119.0,True,False,False,True,False
Adelie,38.5,19.6,194.5,4331.0,False,False,True,True,False
Gentoo,51.1,14.6,230.9,5404.0,True,False,False,True,False
Gentoo,46.8,14.0,209.8,4826.0,True,False,False,True,False
Gentoo,45.5,13.7,218.2,4307.0,True,False,False,False,True
Chinstrap,51.4,16.5,200.5,3575.0,False,True,False,True,False
Chinstrap,49.3,18.9,185.7,3790.0,False,True,False,False,True
Chinstrap,47.4,17.0,198.8,3248.0,False,True,False,False,True
Adelie,36.5,18.9,185.5,4055.0,True,False,False,True,False
Adelie,39.2,17.5,203.2,3861.0,False,True,False,True,False
Chinstrap,48.7,18.5,189.9,3454.0,False,True,False,True,False
Gentoo,44.6,16.7,210.0,5435.0,True,False,False,True,False
Adelie,43.5,19.8,191.4,3479.0,True,False,False,True,False
Chinstrap,49.5,18.3,185.3,3549.0,False,True,False,False,True
Adelie,40.5,19.9,186.1,2917.0,False,True,False,False,True
Gentoo,53.4,16.2,212.5,5103.0,True,False,False,False,True
Adelie,38.5,20.1,201.0,3493.0,True,False,False,True,False
Gentoo,49.7,14.1,232.0,6289.0,True,False,False,False,True
Adelie,38.9,19.3,183.0,3864.0,False,False,True,True,False
Chinstrap,46.1,21.3,200.3,3514.0,False,True,False,True,False
Chinstrap,52.3,18.5,189.0,3025.0,False,True,False,False,True
Gentoo,42.0,15.5,220.3,5555.0,True,False,False,True,False
Chinstrap,48.5,18.4,195.6,4223.0,False,True,False,False,True
Adelie,37.9,18.5,183.7,3607.0,False,False,True,False,True
Chinstrap,47.0,19.2,186.6,3798.0,False,True,False,False,True
Adelie,43.5,18.7,192.6,4007.0,False,False,True,True,False
Gentoo,51.5,14.2,213.8,5067.0,True,False,False,False,True
Adelie,39.9,21.4,176.4,3676.0,False,False,True,False,True
Gentoo,45.5,14.5,226.0,4795.0,True,False,False,False,True
Adelie,43.9,18.1,184.1,3332.0,False,False,True,False,True
Gentoo,45.2,14.0,230.7,5662.0,True,False,False,False,True
Adelie,32.3,18.3,204.2,4006.0,True,False,False,True,False
Gentoo,43.3,14.8,210.8,5044.0,True,False,False,True,False
Gentoo,50.0,16.2,208.7,5427.0,True,False,False,True,False
Adelie,33.5,21.1,192.1,3485.0,True,False,False,False,True
Adelie,40.8,19.4,184.3,3457.0,False,True,False,True,False
Gentoo,44.0,14.8,213.9,5413.0,True,False,False,True,False
Gentoo,48.7,14.9,220.2,5052.0,True,False,False,True,False
Adelie,39.6,17.8,197.1,4022.0,False,True,False,False,True
Gentoo,47.0,16.0,215.8,4012.0,True,False,False,False,True
Adelie,35.5,18.7,180.8,3171.0,True,False,False,False,True
Chinstrap,52.5,17.5,198.7,3817.0,False,True,False,False,True
Chinstrap,51.0,16.8,201.8,4012.0,False,True,False,False,True
Adelie,35.3,19.3,199.7,3717.0,False,False,True,True,False
Adelie,38.0,17.5,192.7,3745.0,True,False,False,False,True
Gentoo,45.1,14.9,190.6,4513.0,True,False,False,True,False
Gentoo,44.9,16.6,206.5,4753.0,True,False,False,False,True
Adelie,39.1,17.9,189.1,3765.0,False,False,True,True,False
Gentoo,47.7,15.8,222.2,5307.0,True,False,False,True,False
Chinstrap,47.8,17.8,187.7,3656.0,False,True,False,True,False
Chinstrap,48.6,17.6,188.6,3369.0,False,True,False,False,True
Adelie,39.3,16.6,183.3,4034.0,False,False,True,True,False
Adelie,41.3,19.3,188.1,3042.0,False,False,True,False,True
Gentoo,44.0,13.9,217.6,5323.0,True,False,False,False,True
Adelie,40.5,19.9,200.6,3818.0,True,False,False,True,False
Chinstrap,43.0,18.2,194.0,4012.0,False,True,False,True,False
Gentoo,48.8,16.0,216.3,5228.0,True,False,False,True,False
Gentoo,49.9,16.5,222.3,5020.0,True,False,False,True,False
Adelie,34.0,19.0,191.6,3447.0,False,False,True,False,True
Adelie,37.2,18.5,197.9,2689.0,True,False,False,False,True
Adelie,39.9,19.5,187.5,2766.0,False,True,False,True,False
Adelie,43.0,17.0,185.7,3394.0,False,True,False,False,True
Adelie,41.6,19.2,204.2,3931.0,False,True,False,False,True
Chinstrap,45.7,17.4,200.5,3197.0,False,True,False,False,True
Adelie,36.4,17.3,194.9,3760.0,True,False,False,False,True
Adelie,41.2,16.2,191.9,3472.0,True,False,False,True,False
Chinstrap,54.7,17.8,202.7,4480.0,False,True,False,True,False
Adelie,35.5,18.0,185.9,4012.0,False,True,False,True,False
Adelie,42.8,18.4,201.3,4625.0,False,False,True,False,True
Adelie,36.8,19.1,187.2,2779.0,True,False,False,False,True
Gentoo,50.3,16.3,219.7,5810.0,True,False,False,False,True
Adelie,40.0,18.6,193.0,3895.0,False,False,True,True,False
Adelie,37.6,16.2,196.8,4012.0,False,False,True,False,True
Chinstrap,45.0,18.1,205.4,3572.0,False,True,False,False,True
Adelie,36.0,18.3,177.3,3960.0,False,False,True,False,True
Chinstrap,47.9,18.1,193.9,4246.0,False,True,False,False,True
Gentoo,48.2,15.7,228.1,4863.0,True,False,False,True,False
Adelie,37.8,18.2,191.4,3313.0,False,False,True,True,False
Gentoo,48.6,13.3,208.6,4780.0,True,False,False,True,False
Adelie,39.0,19.2,195.2,4434.0,False,False,True,True,False
Gentoo,49.3,15.0,218.1,5041.0,True,False,False,True,False
Gentoo,47.9,14.4,217.8,5192.0,True,False,False,False,True
Chinstrap,46.0,18.5,192.5,3487.0,False,True,False,False,True
Chinstrap,50.2,20.1,196.1,3542.0,False,True,False,True,False
Gentoo,50.7,16.1,216.9,5174.0,True,False,False,False,True
Adelie,36.7,17.7,176.9,3104.0,False,False,True,True,False
Gentoo,47.5,14.4,223.5,5661.0,True,False,False,True,False
Gentoo,44.2,15.4,222.6,4967.0,True,False,False,True,False
Adelie,36.0,17.6,193.0,4057.0,True,False,False,False,True
Gentoo,51.1,14.0,221.6,4796.0,True,False,False,False,True
Adelie,44.0,20.3,210.5,3194.0,False,True,False,False,True
Adelie,38.4,19.5,205.2,3787.0,False,False,True,False,True
Adelie,38.0,18.5,195.5,3443.0,False,True,False,True,False
Gentoo,53.9,15.6,218.6,5074.0,True,False,False,False,True
Adelie,35.2,18.6,183.5,3347.0,False,False,True,False,True
Adelie,40.6,18.6,197.0,3526.0,True,False,False,True,False
Adelie,41.4,18.2,199.0,3398.0,False,False,True,False,True
Adelie,34.1,18.5,183.1,3268.0,True,False,False,False,True
Gentoo,45.2,13.8,214.2,5604.0,True,False,False,True,False
Adelie,41.0,19.5,198.6,3739.0,True,False,False,False,True
Chinstrap,48.3,17.8,199.8,3430.0,False,True,False,False,True
Adelie,41.8,18.7,198.2,3830.0,False,False,True,False,True
Gentoo,46.4,15.7,227.5,5271.0,True,False,False,False,True
Adelie,32.7,17.7,185.1,4055.0,False,False,True,True,False
Chinstrap,45.3,19.0,198.1,3437.0,False,True,False,False,True
Gentoo,50.2,15.6,222.8,5612.0,True,False,False,False,True
Gentoo,43.9,15.7,212.0,5637.0,True,False,False,False,True
Adelie,34.7,18.8,189.9,3976.0,False,True,False,True,False
Gentoo,47.9,14.3,210.9,5245.0,True,False,False,True,False
Adelie,41.5,17.8,195.9,3756.0,False,True,False,True,False
Adelie,38.8,18.6,181.0,3602.0,False,True,False,False,True
Adelie,35.4,16.7,187.8,4451.0,True,False,False,False,True
Gentoo,45.7,14.6,222.9,4938.0,True,False,False,True,False
Adelie,42.4,18.1,179.8,3188.0,False,True,False,False,True
Chinstrap,50.1,19.4,197.5,4261.0,False,True,False,False,True
Gentoo,44.3,15.2,231.1,5063.0,True,False,False,False,True
Gentoo,42.9,15.5,222.7,5165.0,True,False,False,False,True
Adelie,41.3,17.5,186.0,3817.0,True,False,False,False,True
Gentoo,44.1,16.5,221.3,4970.0,True,False,False,True,False
Adelie,37.6,18.0,189.8,3602.0,True,False,False,True,False
Chinstrap,45.1,16.8,181.3,3546.0,False,True,False,True,False
Gentoo,45.6,16.4,217.2,4859.0,True,False,False,False,True
Adelie,35.6,16.3,190.0,3653.0,False,True,False,True,False
Gentoo,51.1,16.8,205.5,4455.0,True,False,False,True,False
Adelie,40.8,20.1,196.1,4012.0,True,False,False,True,False
Adelie,41.3,16.9,188.6,3963.0,False,False,True,True,False
Adelie,38.0,20.2,200.1,4120.0,False,False,True,False,True
Chinstrap,44.6,18.9,197.3,4012.0,False,True,False,False,True
Gentoo,44.8,15.0,221.9,5043.0,True,False,False,True,False
Adelie,32.8,20.0,197.9,3304.0,False,True,False,True,False
Adelie,32.4,15.8,197.6,3516.0,False,True,False,True,False
Adelie,37.9,17.3,194.6,3362.0,True,False,False,False,True
Adelie,39.0,18.4,181.7,3871.0,False,True,False,False,True
Gentoo,41.2,16.4,213.8,5768.0,True,False,False,True,False
Chinstrap,55.3,18.7,188.4,3680.0,False,True,False,True,False
Gentoo,48.7,15.2,214.8,4117.0,True,False,False,False,True
Chinstrap,42.9,18.4,200.1,3367.0,False,True,False,False,True
Adelie,37.0,19.6,195.4,3228.0,False,False,True,True,False
Adelie,38.1,20.0,193.4,3920.0,True,False,False,True,False
Chinstrap,47.5,16.4,198.0,3799.0,False,True,False,True,False
Adelie,40.0,18.0,179.1,4428.0,True,False,False,False,True
Adelie,38.0,19.9,182.7,4166.0,False,True,False,False,True
Adelie,39.5,17.7,184.5,3437.0,False,True,False,False,True
Chinstrap,42.7,18.1,195.7,4012.0,False,True,False,True,False
Gentoo,46.9,15.8,226.9,4636.0,True,False,False,True,False
Gentoo,47.1,14.0,217.0,5048.0,True,False,False,True,False
Adelie,32.6,19.1,196.4,2986.0,True,False,False,False,True
Gentoo,44.0,14.2,228.3,4576.0,True,False,False,False,True
Gentoo,49.0,15.5,216.4,5107.0,True,False,False,False,True
Chinstrap,47.7,18.3,197.7,3738.0,False,True,False,True,False
Chinstrap,52.4,18.9,196.1,3683.0,False,True,False,True,False
Adelie,39.6,20.0,185.5,3594.0,False,False,True,True,False
Chinstrap,47.8,18.3,199.2,3180.0,False,True,False,True,False
Adelie,38.2,17.0,183.2,3463.0,False,True,False,True,False
Gentoo,49.4,17.4,220.7,5046.0,True,False,False,False,True
Adelie,40.5,17.1,194.0,3914.0,False,False,True,False,True
Chinstrap,44.0,19.4,203.2,3507.0,False,True,False,True,False
Chinstrap,49.0,17.7,188.7,3588.0,False,True,False,False,True
Chinstrap,50.4,16.9,194.9,3892.0,False,True,False,False,True
Adelie,41.5,17.1,188.5,3277.0,True,False,False,False,True
Gentoo,46.6,14.4,221.3,5090.0,True,False,False,True,False
Chinstrap,54.5,17.5,190.8,3551.0,False,True,False,False,True
Chinstrap,48.5,19.0,197.7,3326.0,False,True,False,True,False
Adelie,29.2,18.4,193.0,3428.0,True,False,False,True,False
Adelie,43.4,19.7,192.7,4113.0,False,True,False,True,False
Gentoo,43.2,15.1,224.9,5287.0,True,False,False,True,False
Adelie,38.3,17.8,198.8,3029.0,True,False,False,True,False
Gentoo,46.9,15.3,222.0,4840.0,True,False,False,True,False
Gentoo,50.1,14.2,225.3,6075.0,True,False,False,False,True
Adelie,39.8,18.0,192.6,3716.0,False,True,False,False,True
Gentoo,48.7,15.7,217.9,5872.0,True,False,False,True,False
Gentoo,44.8,14.9,211.2,5690.0,True,False,False,True,False
Adelie,36.3,18.7,198.1,3921.0,False,True,False,False,True
Gentoo,45.5,16.1,218.8,5527.0,True,False,False,False,True
Gentoo,49.3,14.1,224.2,4767.0,True,False,False,True,False
Chinstrap,46.5,17.3,183.9,3560.0,False,True,False,False,True
Adelie,44.0,19.2,198.6,3630.0,True,False,False,True,False
Gentoo,53.6,15.2,221.3,4306.0,True,False,False,False,True
Adelie,41.0,17.7,197.2,2825.0,True,False,False,False,True
Gentoo,50.5,17.3,224.9,5484.0,True,False,False,False,True
Chinstrap,46.3,17.2,191.7,2997.0,False,True,False,True,False
Chinstrap,42.7,16.5,199.7,3501.0,False,True,False,True,False
Gentoo,53.3,15.4,211.4,4523.0,True,False,False,True,False
Gentoo,46.1,15.5,217.2,4584.0,True,False,False,False,True
Chinstrap,49.6,17.4,211.0,3525.0,False,True,False,False,True
Adelie,37.8,16.6,196.4,3351.0,False,True,False,True,False
Adelie,37.9,19.7,194.2,3868.0,False,False,True,False,True
Chinstrap,47.2,18.9,196.6,4639.0,False,True,False,True,False
Chinstrap,53.2,18.5,192.7,3947.0,False,True,False,True,False
Gentoo,44.0,14.2,212.0,5592.0,True,False,False,False,True
Adelie,42.0,18.4,199.8,4616.0,False,False,True,False,True
Gentoo,39.2,14.8,216.4,5023.0,True,False,False,False,True
Chinstrap,51.2,17.8,188.3,3523.0,False,True,False,True,False
Gentoo,45.0,13.2,223.7,5204.0,True,False,False,True,False
Adelie,36.7,17.0,189.9,3641.0,True,False,False,True,False
Adelie,39.2,17.7,192.6,3094.0,False,False,True,False,True
Adelie,39.7,19.6,187.1,4003.0,True,False,False,False,True
Chinstrap,43.0,17.6,199.1,3943.0,False,True,False,True,False
Gentoo,49.3,16.0,217.9,4790.0,True,False,False,False,True
Gentoo,49.8,14.4,221.7,4524.0,True,False,False,False,True
Adelie,37.9,17.6,182.9,4012.0,False,True,False,True,False
Gentoo,46.9,15.7,220.4,5779.0,True,False,False,False,True
Adelie,37.7,18.2,189.4,3533.0,False,False,True,True,False
Chinstrap,47.3,18.0,197.2,3800.0,False,True,False,False,True
Gentoo,44.5,15.8,214.1,5029.0,True,False,False,True,False
Adelie,36.9,18.1,183.1,4079.0,False,False,True,True,False
Chinstrap,44.1,17.9,199.9,2840.0,False,True,False,True,False
Adelie,39.2,18.2,183.0,3861.0,False,False,True,False,True
Adelie,41.9,18.7,185.8,3799.0,False,False,True,False,True
Adelie,39.0,19.4,183.4,4082.0,False,False,True,True,False
Adelie,40.8,17.7,188.2,3643.0,False,True,False,True,False
Gentoo,52.5,14.8,217.8,5182.0,True,False,False,True,False
Gentoo,49.9,13.8,217.7,4051.0,True,False,False,True,False
Gentoo,53.8,14.8,216.5,5726.0,True,False,False,False,True
Adelie,34.5,19.3,198.8,4012.0,False,False,True,True,False
Adelie,36.4,18.2,190.2,3642.0,False,True,False,True,False
Adelie,37.7,17.4,200.8,3755.0,False,True,False,False,True
Adelie,34.2,15.6,191.5,3447.0,False,False,True,True,False
Gentoo,46.0,14.0,213.7,4671.0,True,False,False,True,False
Adelie,40.7,20.0,186.0,4051.0,False,True,False,True,False
Gentoo,46.0,14.3,215.4,4853.0,True,False,False,False,True
Adelie,40.6,18.3,196.9,2737.0,False,False,True,False,True
Chinstrap,55.4,18.7,204.0,3377.0,False,True,False,False,True
Gentoo,41.1,16.1,209.2,5000.0,True,False,False,True,False
Adelie,37.8,18.8,191.6,4264.0,False,False,True,False,True
Adelie,40.1,18.5,193.4,4012.0,True,False,False,True,False
Gentoo,49.1,14.2,214.2,5899.0,True,False,False,False,True
Adelie,38.9,19.3,186.9,4455.0,False,False,True,True,False
Chinstrap,51.4,17.9,186.9,3714.0,False,True,False,True,False
Adelie,38.9,15.5,186.3,3851.0,False,False,True,False,True
Chinstrap,50.5,18.4,188.5,3415.0,False,True,False,False,True
Gentoo,48.2,14.4,209.7,5052.0,True,False,False,False,True
Adelie,42.7,18.0,177.2,3830.0,True,False,False,False,True
Adelie,41.2,17.1,185.7,3351.0,False,True,False,True,False
Chinstrap,50.8,17.4,205.5,3558.0,False,True,False,True,False
Gentoo,41.1,13.9,224.9,5618.0,True,False,False,False,True
Adelie,35.6,19.3,190.1,3562.0,True,False,False,False,True
Adelie,39.8,18.4,190.3,3829.0,True,False,False,False,True
Chinstrap,49.3,19.6,197.5,3147.0,False,True,False,False,True
Gentoo,49.8,15.7,209.1,5570.0,True,False,False,False,True
Gentoo,44.8,14.3,215.7,4718.0,True,False,False,False,True
Adelie,42.8,16.4,189.1,4333.0,True,False,False,True,False
Adelie,41.3,20.0,185.9,3575.0,False,False,True,True,False
Adelie,41.5,17.4,185.5,3788.0,True,False,False,True,False
Adelie,41.6,20.4,191.9,4040.0,False,False,True,False,True
